1223	5561
1223	8433
1224	6471
1225	3463
1227	7405
1228	6114
1228	11
1233	206
1233	7901
1234	107
1234	3088
1235	4095
1236	1662
1236	7775
1237	2676
1238	2030
1239	2519
1239	5103
1240	6710
1242	1499
1242	2268
1242	231
1243	284
1243	359
1243	8620
1244	2580
1244	8780
1245	3618
1247	3142
1249	9382
1249	6071
1252	1718
1252	8913
1253	1733
1254	2663
1255	2962
1255	9292
1255	1070
1255	8856
1256	1586
1256	3560
1256	5036
1256	5430
1257	1655
1257	8786
1257	9187
1258	1529
1259	524
1259	9250
1260	7244
1260	3259
1261	6808
1263	4558
1264	6811
1267	9840
1268	3535
1268	4242
1268	8053
1268	8965
1269	1578
1269	5075
1270	1358
1270	4092
1270	4585
1273	242
1273	2043
1273	8057
1275	6009
1275	6813
1277	2244
1277	1831
1278	6316
1278	4255
1278	8566
1280	7465
1280	2881
1281	3963
1281	8839
1282	4723
1282	7470
1283	7640
1284	8047
1284	1967
1285	1208
1285	1892
1286	7319
1286	8358
1287	2542
1287	7302
1287	7614
1288	4455
1289	6070
1290	9038
1290	2098
1291	975
1291	3354
1291	6296
1292	4093
1292	5252
1293	2920
1293	9268
1293	5080
1294	7588
1295	2917
1295	7227
1298	8522
1299	7715
1299	1491
1300	694
1300	1867
1300	5864
1301	6510
1301	6654
1303	8960
1303	3296
1304	7991
1305	2428
1305	6080
1305	6666
1307	4421
1307	5020
1308	6534
1308	7521
1308	9213
1309	7511
1309	8957
1310	2448
1310	8681
1312	7166
1312	5950
1313	4936
1313	5906
1313	787
1313	1156
1314	4016
1314	9962
1316	3623
1317	725
1318	3632
1319	3738
1319	4506
1320	7288
1320	7741
1320	3769
1321	4036
1321	5767
1321	2586
1322	6434
1324	9733
1325	8880
1326	9878
1327	3532
1327	6025
1329	1619
1329	2878
1329	8097
1329	3890
1330	3124
1330	9072
1331	3935
1332	952
1332	8396
1333	9037
1334	4423
1334	4815
1335	4029
1335	7481
1336	2616
1336	5359
1336	7363
1337	9605
1339	1779
1341	6145
1343	9138
1345	8624
1345	9632
1345	6554
1349	5258
1350	506
1350	5876
1350	6892
1351	5205
1352	9164
1352	442
1352	8758
1354	4134
1354	6419
1355	9403
1355	9653
1356	7088
1357	2545
1357	3324
1358	150
1359	8973
1360	1747
1360	8633
1361	9582
1363	818
1365	1090
1367	5571
1367	8438
1367	8995
1368	3138
1368	9227
1369	4120
1370	7293
1371	2558
1371	7449
1372	1510
1373	6593
1374	4307
1374	9458
1377	8635
1378	7555
1379	9441
1381	1691
1382	8877
1384	522
1384	8291
1386	6267
1387	6851
1388	382
1388	3489
1388	5311
1389	6270
1392	4893
1393	3174
1394	4181
1395	1984
1397	6324
1398	4478
1398	4696
1399	2156
1399	4468
1399	5884
1400	7308
1400	7569
1401	710
1402	7792
1403	7565
1403	7778
1404	8570
1405	867
1405	1903
1405	2186
1405	4642
1405	8463
1405	4130
1405	2952
1406	1519
1406	5089
1406	6441
1407	3517
1407	6861
1411	1167
1413	605
1413	1803
1414	9082
1414	1080
1415	140
1417	4450
1417	7179
1418	816
1418	7038
1418	8014
1418	9152
1418	5838
1420	1536
1421	9007
1422	2567
1422	8136
1423	3103
1424	1450
1425	2910
1425	8999
1426	1438
1427	1869
1429	7688
1430	635
1430	8997
1431	2667
1431	3034
1432	984
1432	7441
1436	1170
1437	1568
1437	239
1438	426
1438	4553
1439	7034
1440	372
1440	422
1440	548
1440	6046
1440	9245
1440	7938
1440	216
1440	7653
1441	8875
1442	5771
1443	5974
1444	9182
1446	413
1446	2904
1446	3860
1447	7598
1447	9884
1448	1052
1448	7837
1448	8798
1448	9029
1449	1173
1449	9328
1449	7092
1449	5340
1451	1777
1451	5007
1452	1512
1452	7834
1453	6856
1453	8593
1454	3862
1454	5333
1454	8935
1455	6935
1456	2793
1456	4275
1456	8823
1456	720
1458	601
1459	2626
1459	6901
1460	979
1461	3386
1463	4572
1464	1148
1464	6298
1465	2133
1465	7811
1467	1959
1467	6676
1467	9135
1467	2183
1469	5087
1470	8833
1471	1667
1472	5900
1473	991
1473	1611
1473	2008
1473	3075
1473	5483
1473	8506
1474	8944
1475	8156
1475	189
1476	3631
1477	2442
1478	4144
1481	9358
1482	9172
1482	9379
1483	2452
1483	4223
1485	631
1486	7463
1488	5420
1489	7722
1489	8254
1489	6245
1491	1043
1492	1109
1493	1082
1495	4327
1495	6120
1496	1007
1497	2665
1497	4741
1498	1776
1498	2983
1498	7976
1499	2620
1499	6175
1501	4973
1503	2194
1503	8773
1505	4854
1506	7554
1506	1331
1507	5646
1508	1078
1509	1700
1509	2380
1510	7355
1512	8914
1513	4519
1513	5828
1514	1709
1514	2537
1515	5892
1516	7480
1518	3992
1520	6915
1521	3725
1521	3788
1523	159
1523	3293
1526	9856
1527	910
1527	6815
1527	9842
1528	1185
1528	6887
1529	8587
1529	8858
1529	663
1532	1314
1533	5847
1534	4584
1534	5523
1534	8753
1535	7988
1536	3956
1536	7860
1537	6667
1540	3065
1541	1634
1542	3620
1543	6275
1545	3764
1545	7968
1546	6231
1547	332
1547	3181
1548	4850
1548	8727
1551	1738
1551	3689
1552	71
1552	7943
1553	872
1554	518
1554	705
1554	1048
1554	4867
1554	7091
1554	7396
1555	4953
1556	9792
1557	8230
1558	1553
1558	4246
1559	614
1560	1280
1561	4515
1562	251
1563	5818
1563	9703
1564	595
1564	5440
1564	6047
1564	7390
1566	2284
1566	3141
1566	5710
1567	4763
1567	8821
1569	3357
1569	7550
1571	1103
1573	1782
1574	3061
1577	7747
1578	8285
1580	8644
1580	9144
1582	3778
1582	6977
1583	6390
1584	137
1584	4831
1584	2510
1584	1590
1584	4222
1585	4488
1589	5937
1590	1138
1590	2978
1592	70
1592	3782
1593	5690
1594	526
1594	7140
1595	9396
1597	3770
1598	3549
1600	4802
1600	6277
1600	9898
1601	2484
1601	9563
1602	1814
1602	7413
1603	4187
1603	6497
1604	9631
1604	2148
1607	8799
1607	1340
1609	8579
1610	7648
1611	3565
1611	8046
1614	2498
1615	6756
1615	7104
1616	2887
1617	4426
1618	4208
1619	813
1619	5068
1623	6853
1624	7735
1626	6334
1627	4623
1630	2509
1630	7116
1630	9968
1631	7257
1632	5557
1632	7194
1632	8354
1632	1960
1632	5090
1636	5088
1636	4343
1637	1380
1639	8679
1639	6406
1641	5642
1642	2466
1642	4165
1642	9745
1642	2
1644	3984
1647	1310
1647	226
1647	7452
1648	4123
1648	8507
1649	673
1649	1055
1650	8328
1652	1174
1653	1692
1653	2214
1653	4298
1653	8295
1653	8586
1655	9507
1659	5098
1659	8977
1660	3096
1660	4912
1661	1255
1661	3899
1664	196
1665	690
1665	3261
1666	3437
1666	8541
1666	1247
1668	2703
1668	5300
1670	5202
1671	3794
1672	5035
1673	688
1674	2387
1675	1008
1676	684
1676	1268
1677	9758
1679	719
1679	6344
1680	4560
1680	6421
1683	9444
1685	9725
1687	4141
1688	2109
1688	9425
1688	9221
1689	542
1689	1565
1689	7709
1690	3557
1690	7721
1691	6338
1692	26
1692	4166
1692	7314
1694	5688
1696	7679
1696	2334
1698	5618
1699	7505
1699	8625
1700	3056
1701	5254
1702	9689
1703	5224
1703	5858
1704	9709
1704	4952
1707	2443
1707	4962
1707	7762
1707	3496
1708	7664
1709	4335
1709	6391
1710	8649
1711	9052
1712	3503
1712	8591
1713	7745
1716	4008
1717	4614
1717	3323
1718	956
1719	6005
1719	6045
1721	756
1721	1089
1721	7024
1721	8852
1721	6474
1723	4862
1724	2687
1724	5262
1725	886
1725	9772
1727	213
1728	4021
1728	4412
1728	8499
1729	7665
1730	9304
1731	3723
1731	4872
1731	2174
1733	779
1735	7049
1738	5395
1738	7004
1738	9125
1739	3780
1739	9054
1739	9918
1740	1846
1740	5959
1740	9847
1741	15
1741	2155
1742	9598
1742	6606
1744	906
1744	1407
1744	3470
1745	5715
1747	8719
1748	7518
1749	3525
1749	8980
1750	6317
1751	1411
1752	5778
1752	8203
1752	8240
1752	3434
1752	4135
1753	829
1753	7791
1754	706
1754	1229
1754	1757
1754	7527
1754	7796
1754	8933
1755	3481
1756	9169
1759	1896
1759	3050
1760	8206
1762	2189
1763	7205
1763	8300
1765	1345
1766	7870
1767	7840
1768	3561
1768	6527
1769	1263
1769	3438
1770	2726
1771	7536
1771	554
1772	6834
1773	7720
1774	3589
1774	623
1775	5809
1775	6706
1775	8986
1777	6625
1778	6552
1779	1744
1780	4429
1780	5356
1781	1359
1781	4928
1781	5115
1781	9492
1781	9993
1783	1133
1785	4986
1786	1566
1787	7155
1788	3268
1788	8809
1789	3627
1789	9921
1790	7979
1791	3719
1795	2860
1798	5689
1798	3674
1799	9935
1800	1873
1800	4112
1803	2388
1803	3083
1806	6242
1810	7649
1812	7276
1812	7158
1814	1992
1814	6879
1815	9348
1816	4209
1817	6826
1818	326
1819	8116
1819	954
1820	6955
1820	2295
1821	211
1821	4829
1821	5550
1821	9518
1822	1707
1822	2869
1823	3596
1825	1243
1825	2927
1826	3595
1826	5922
1826	8588
1827	1852
1828	7621
1829	1752
1829	3542
1830	5755
1831	9051
1832	1762
1833	9897
1834	6548
1835	312
1836	1264
1838	8415
1839	3901
1839	7603
1840	2546
1840	5062
1842	5113
1843	534
1843	5616
1843	6618
1843	9755
1843	6796
1845	6420
1845	7920
1845	8317
1846	6359
1847	5185
1848	7851
1849	3444
1849	7687
1850	8807
1851	2890
1851	4465
1851	5664
1853	8381
1853	9111
1854	480
1854	4249
1856	2493
1858	2767
1858	5733
1858	7129
1859	8168
1859	9731
1862	185
1862	9363
1863	2332
1863	490
1865	1299
1866	9883
1867	1807
1869	6131
1870	3796
1870	5817
1871	7939
1871	9978
1873	50
1873	5002
1874	2170
1874	2239
1874	9057
1874	9655
1875	4989
1876	5278
1876	8362
1878	6024
1880	6056
1881	4014
1881	4667
1881	5077
1881	6219
1882	543
1883	383
1883	1426
1883	8869
1884	2446
1886	1058
1887	6783
1888	2634
1888	3358
1888	5094
1889	3675
1890	8088
1892	6022
1894	3202
1894	7149
1894	9555
1895	4216
1896	1041
1897	7212
1897	9162
1897	1943
1898	2150
1898	5299
1899	2569
1899	3159
1900	6201
1901	2044
1902	880
1902	1427
1902	8564
1904	7320
1905	3311
1905	9452
1906	18
1907	603
1907	5879
1908	1476
1908	2431
1908	2870
1908	3900
1908	6078
1908	9584
1908	8722
1909	648
1909	9940
1909	7654
1910	58
1910	403
1911	9640
1913	4870
1914	9508
1914	9820
1914	3347
1916	3693
1916	8264
1916	3224
1918	1950
1919	5013
1921	5832
1921	8471
1922	1919
1925	2287
1925	6448
1925	5867
1926	467
1926	488
1928	2251
1928	5735
1929	4785
1930	1973
1931	7836
1931	4360
1933	6257
1934	704
1935	8901
1935	4876
1936	8835
1936	7344
1937	9055
1938	3843
1942	3094
1942	5287
1942	9670
1943	2299
1946	4747
1946	6883
1947	9356
1949	844
1949	1009
1949	4937
1949	8787
1951	1806
1952	1384
1953	540
1954	1098
1955	997
1956	525
1956	7865
1956	8723
1956	9663
1957	9844
1958	6833
1958	8394
1958	9675
1961	4525
1962	636
1962	1942
1962	4729
1963	6444
1964	7810
1964	8018
1964	9641
1965	7410
1966	824
1967	7595
1967	1563
1968	4080
1968	6981
1968	9700
1968	6745
1969	1712
1969	7520
1970	2237
1970	9107
1971	386
1971	598
1971	1224
1971	6442
1972	3917
1972	8954
1973	1848
1973	2568
1973	9329
1975	9941
1976	4582
1976	5063
1976	6043
1976	9539
1977	3117
1977	3897
1977	5973
1978	141
1978	204
1978	6484
1979	232
1980	728
1983	2972
1983	6274
1983	7696
1983	4901
1984	3511
1986	2053
1987	8781
1987	2666
1988	3100
1990	2807
1990	3014
1990	5673
1992	5649
1993	1191
1993	6488
1993	9648
1995	5927
1995	6060
1995	8199
1996	9659
1997	6260
1997	9033
1998	6291
2001	7675
2003	2678
2004	2672
2004	5017
2006	545
2006	2675
2006	3371
2006	3473
2007	9988
2007	6903
2008	1192
2011	4695
2011	5210
2013	486
2013	8911
2015	4383
2015	6052
2017	7365
2018	4546
2018	6236
2018	207
2020	559
2020	5490
2020	7014
2020	7074
2021	7323
2021	9630
2021	847
2024	3696
2025	55
2025	8513
2026	3403
2027	3734
2027	4624
2027	4954
2027	5855
2028	8051
2028	8320
2028	9091
2028	2697
2030	5495
2031	9970
2032	4385
2032	9461
2032	3099
2033	7325
2035	3313
2036	9471
2038	1518
2038	5165
2038	6214
2038	8439
2038	6088
2041	155
2043	1639
2043	6259
2044	3716
2044	5761
2045	7601
2045	1714
2045	6194
2046	7760
2047	2604
2050	6038
2052	504
2053	8105
2056	8795
2057	4175
2057	8351
2057	9080
2058	1381
2058	8516
2060	4567
2061	2960
2061	5990
2062	8878
2064	2942
2064	149
2067	2577
2067	8547
2068	4532
2069	157
2070	9265
2071	8109
2072	7600
2072	1120
2073	2630
